(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.8, -9.9, 574.8)
(400.9, -9.9, 575.6)
(399.5, -9.8, 576.4)
(398.9, -9.8, 576.7)
(398.8, -9.8, 576.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.5, -9.9, 574.9)
(399.9, -9.8, 575.3)
(396.2, -9.5, 575.1)
(392.2, -8.8, 574.2)
(388.5, -8.0, 573.6)
(385.2, -7.1, 573.1)
(382.3, -6.3, 573.4)
(379.7, -5.6, 574.0)
(377.2, -4.9, 574.3)
(374.8, -4.2, 574.6)
(372.4, -3.6, 574.9)
(369.9, -2.9, 575.2)
(367.3, -2.3, 575.5)
(364.7, -1.7, 576.0)
(361.8, -1.1, 576.9)
(358.6, -0.7, 578.2)
(354.9, -0.3, 579.7)
(350.6, -0.1, 581.5)
(346.0, 0.3, 583.2)
(341.5, 1.1, 584.7)
(337.9, 2.1, 585.9)
(334.9, 2.9, 586.9)
(332.2, 3.6, 587.6)
(331.7, 3.7, 587.6)
(331.8, 3.6, 587.4)
(332.2, 3.5, 587.0)
(331.7, 3.7, 587.4)
(332.5, 3.3, 586.6)
(333.2, 2.8, 585.5)
(333.0, 3.2, 586.6)
(332.9, 3.5, 587.7)
(332.8, 3.9, 588.8)
(332.4, 4.4, 590.0)
(331.9, 4.8, 591.1)
(330.8, 5.2, 592.2)
(329.1, 5.6, 593.3)
(327.0, 6.1, 594.8)
(324.9, 6.4, 597.3)
(322.6, 6.4, 600.8)
(319.8, 5.4, 605.6)
(314.9, 2.1, 614.3)
(310.8, 2.0, 621.8)
(309.4, 3.7, 627.8)
(309.3, 4.6, 632.6)
(308.9, 5.0, 637.0)
(308.4, 5.5, 641.7)
(308.1, 6.4, 645.9)
(308.0, 7.0, 649.8)
(308.0, 6.8, 654.4)
(307.8, 5.5, 660.5)
(310.1, 4.2, 667.5)
(315.0, 3.7, 673.1)
(321.5, 3.3, 676.8)
(328.5, 2.2, 679.7)
(336.4, 0.4, 681.2)
(345.0, -1.8, 681.1)
(353.6, -2.8, 679.7)
(361.6, -3.0, 679.1)
(368.9, -3.2, 680.1)
(375.4, -2.5, 681.7)
(380.9, -1.6, 682.8)
(386.2, -1.4, 683.5)
(392.1, -2.6, 684.6)
(399.8, -4.8, 685.3)
(407.6, -4.1, 685.8)
(413.5, -2.8, 686.2)
(418.2, -1.8, 686.5)
(422.5, -1.1, 687.1)
(426.5, -0.5, 687.7)
(430.8, -0.2, 687.8)
(435.8, -0.2, 687.5)
(441.3, 0.1, 687.1)
(445.9, 1.4, 686.7)
(449.1, 2.6, 686.4)
(451.5, 3.3, 686.1)
(453.9, 3.8, 685.7)
(457.1, 4.0, 685.1)
(461.2, 3.7, 683.0)
(465.9, 3.1, 679.6)
(470.9, 2.1, 675.0)
(475.9, 0.5, 669.1)
(481.2, 0.2, 663.0)
(485.6, 1.0, 657.8)
(488.7, 2.4, 654.0)
(491.1, 3.5, 651.3)
(493.3, 3.6, 648.5)
(496.4, 1.8, 644.0)
(500.4, -1.6, 637.3)
(506.4, -3.4, 630.4)
(513.2, -3.3, 625.5)
(519.0, -2.1, 623.3)
(523.7, -1.2, 623.8)
(527.9, -0.6, 623.7)
(532.3, -0.2, 623.4)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(401.9, -9.9, 575.2)
(399.2, -9.8, 576.9)
(395.3, -9.6, 579.2)
(390.9, -9.1, 581.0)
(386.8, -8.3, 582.5)
(383.1, -7.3, 583.2)
(380.2, -6.5, 583.9)
(377.6, -5.7, 584.6)
(375.5, -5.0, 584.9)
(373.9, -4.3, 585.0)
(372.6, -3.8, 584.7)
(371.5, -3.4, 584.4)
(370.3, -3.0, 584.5)
(369.1, -2.6, 585.1)
(367.6, -2.1, 585.9)
(366.0, -1.6, 586.7)
(364.2, -1.1, 587.7)
(362.3, -0.5, 588.6)
(360.2, 0.0, 589.6)
(358.5, 0.6, 591.7)
(356.9, 1.1, 594.3)
(355.4, 1.6, 597.4)
(354.3, 2.0, 601.1)
(353.4, 2.0, 605.7)
(352.8, 1.8, 611.3)
(353.0, 2.1, 617.2)
(354.4, 2.3, 622.9)
(356.9, 1.6, 628.7)
(360.9, -0.1, 634.8)
(366.6, -2.5, 641.0)
(374.0, -4.4, 646.4)
(381.7, -6.3, 651.2)
(390.0, -7.3, 655.1)
(396.8, -6.9, 659.2)
(402.3, -6.7, 663.3)
(405.8, -5.9, 668.0)
(408.2, -4.9, 672.2)
(409.9, -3.9, 675.7)
(411.7, -3.1, 678.5)
(414.0, -2.4, 680.1)
(416.3, -1.7, 681.7)
(418.9, -1.3, 683.3)
(422.0, -0.9, 685.3)
(425.6, -0.7, 687.8)
(429.6, -0.3, 690.3)
(433.8, -0.1, 693.1)
(438.7, -0.1, 695.9)
(443.4, 0.8, 698.7)
(447.0, 2.1, 700.8)
(449.7, 3.0, 702.3)
(452.3, 3.6, 703.4)
(455.6, 3.5, 705.1)
(460.8, 1.8, 707.4)
(467.7, 0.1, 711.1)
(474.6, -0.2, 715.1)
(481.7, -1.6, 718.5)
(489.1, -2.6, 722.5)
(495.8, -2.5, 726.4)
(502.3, -2.6, 729.7)
(508.9, -2.4, 732.0)
(514.7, -1.5, 733.7)
(519.7, -1.0, 735.5)
(524.2, 0.0, 737.3)
(527.7, 1.1, 738.9)
(530.9, 1.8, 740.1)
(534.5, 2.0, 741.5)
(539.3, 1.5, 743.5)
(545.1, 1.5, 745.7)
(550.3, 2.2, 748.2)
(554.9, 2.5, 750.9)
(559.8, 2.5, 753.9)
(565.3, 1.7, 757.0)
(572.1, 0.1, 760.3)
(579.1, -0.2, 763.7)
(585.4, -1.1, 767.9)
(591.7, -1.3, 772.1)
(598.2, -2.6, 776.0)
(605.3, -3.4, 779.8)
(611.8, -3.5, 783.6)
(617.3, -5.2, 788.3)
(624.0, -7.1, 792.6)
(627.5, -7.4, 796.4)
(626.4, -6.5, 799.7)
(624.7, -5.9, 802.4)
(622.6, -5.3, 805.0)
(619.9, -4.7, 807.4)
(617.0, -4.3, 810.0)
(613.8, -4.0, 813.2)
(610.4, -3.4, 816.4)
(607.3, -2.8, 819.2)
(607.6, -2.8, 819.1)
(607.6, -2.8, 819.1)
(605.6, -2.5, 819.9)
(602.9, -2.1, 819.1)
(599.8, -1.5, 818.1)
(596.2, -1.1, 818.1)
(592.4, -0.8, 819.9)
(588.5, -0.2, 822.0)
(584.6, 0.3, 824.4)
(580.4, 0.5, 826.6)
(575.4, 0.5, 828.2)
(570.2, 0.0, 831.3)
(564.4, -0.5, 834.7)
(558.3, -1.2, 838.3)
(551.7, -2.2, 842.3)
(545.2, -1.9, 845.6)
(540.5, -1.8, 848.1)
(540.6, -1.7, 848.1)
(540.1, -1.7, 848.4)
(537.4, -1.6, 848.9)
(534.1, -1.5, 846.9)
(531.3, -1.5, 843.0)
(529.1, -1.2, 838.1)
(527.7, -0.9, 832.9)
(526.9, 0.1, 828.2)
(526.4, 0.5, 823.8)
(525.7, 0.1, 818.7)
(524.6, -0.6, 812.3)
(523.5, -0.6, 805.5)
(522.3, -0.7, 799.1)
(521.5, -1.4, 792.2)
(520.3, -1.6, 785.2)
(519.1, -1.8, 778.2)
(517.9, -1.6, 771.6)
(517.5, -1.5, 765.4)
(516.9, -1.3, 759.3)
(516.0, -1.4, 753.3)
(515.0, -1.4, 747.0)
(514.9, -1.4, 740.7)
(515.0, -1.4, 734.3)
(514.4, -1.9, 727.9)
(512.9, -2.5, 721.0)
(511.7, -2.4, 714.3)
(511.0, -2.4, 707.9)
(510.8, -1.8, 702.0)
(510.7, -1.0, 697.0)
(510.3, -0.7, 692.2)
(509.6, -0.4, 687.2)
(508.6, -0.6, 681.7)
(507.2, -1.3, 675.5)
(505.1, -2.1, 668.7)
(502.1, -1.4, 662.6)
(499.2, 0.3, 659.0)
(497.2, 1.3, 657.1)
(496.4, 2.0, 655.9)
(496.1, 2.4, 655.0)
(496.0, 2.8, 654.0)
(495.8, 3.2, 652.8)
(495.8, 3.5, 651.2)
(495.8, 3.3, 648.1)
(495.6, 1.3, 642.7)
(494.8, -2.7, 634.9)
(493.0, -6.8, 625.2)
(490.1, -9.7, 615.3)
(489.0, -10.6, 605.7)
(488.9, -10.5, 597.3)
(488.5, -10.6, 589.8)
(488.9, -10.7, 582.8)
(490.6, -10.7, 576.3)
(492.2, -10.7, 569.8)
(494.1, -10.7, 563.5)
(496.9, -10.7, 557.6)
(500.1, -10.7, 552.0)
(503.6, -10.7, 546.6)
(507.5, -10.7, 541.4)
(511.7, -10.7, 536.8)
(516.7, -10.7, 532.7)
(521.8, -10.4, 530.2)
(527.3, -10.7, 529.7)
(530.9, -10.7, 528.5)
(533.2, -10.8, 526.2)
(533.2, -10.8, 521.9)
(530.8, -10.7, 517.5)
(525.9, -10.7, 515.4)
(520.2, -10.7, 514.9)
(514.5, -10.7, 513.0)
(508.6, -10.7, 511.4)
(502.5, -10.7, 510.1)
(496.2, -10.7, 508.8)
(490.0, -10.7, 507.6)
(483.7, -10.7, 506.3)
(477.7, -10.7, 504.4)
(471.6, -10.7, 502.4)
(465.5, -10.7, 500.9)
(459.6, -10.4, 499.1)
(454.7, -10.5, 499.6)
(452.0, -10.7, 503.4)
(448.5, -10.7, 507.6)
(444.0, -10.7, 511.3)
(439.2, -10.7, 515.2)
(434.0, -10.7, 518.4)
(428.7, -10.7, 522.0)
(423.6, -10.7, 525.8)
(418.5, -10.7, 529.8)
(413.3, -10.7, 533.7)
(408.1, -10.3, 537.0)
(403.3, -9.6, 540.1)
(399.1, -9.0, 543.0)
(395.1, -8.3, 545.6)
(391.6, -7.5, 548.1)
(388.5, -6.7, 550.6)
(385.7, -6.1, 552.9)
(382.7, -5.4, 554.4)
(379.8, -4.8, 555.9)
(376.9, -4.2, 558.0)
(373.8, -3.8, 560.4)
(370.5, -3.3, 563.0)
(367.1, -2.8, 565.8)
(363.9, -2.2, 568.7)
(360.7, -1.6, 571.6)
(356.7, -0.9, 575.6)
(353.4, -0.5, 578.9)
(349.8, 0.0, 582.2)
(346.4, 0.8, 585.1)
(343.4, 1.8, 587.5)
(341.0, 2.7, 589.3)
(338.9, 3.4, 590.7)
(337.0, 4.1, 591.8)
(335.3, 4.7, 592.8)
(333.4, 5.3, 593.9)
(331.6, 5.8, 595.1)
(329.7, 6.3, 596.9)
(327.0, 6.6, 598.8)
(323.4, 6.5, 601.1)
(319.6, 5.4, 605.3)
(315.2, 2.8, 611.2)
(311.0, 1.6, 618.7)
(308.1, 3.2, 625.2)
(306.1, 4.5, 629.7)
(302.6, 4.5, 632.4)
(297.2, 1.9, 635.3)
(289.8, -3.5, 638.1)
(279.6, -9.0, 639.4)
(268.5, -11.4, 639.7)
(258.2, -12.3, 639.8)
(250.0, -11.2, 640.2)
(244.8, -9.3, 638.9)
(241.9, -8.1, 636.8)
(240.5, -7.5, 634.3)
(240.1, -7.4, 630.9)
(240.3, -7.7, 626.5)
(242.0, -8.8, 621.2)
(247.1, -11.3, 616.3)
(254.9, -11.3, 614.5)
(259.7, -9.5, 612.3)
(261.5, -8.7, 608.7)
(262.3, -8.0, 605.2)
(261.7, -7.7, 601.7)
(260.6, -7.2, 598.3)
(260.6, -6.5, 596.0)
(260.5, -6.0, 594.2)
(260.4, -5.6, 592.2)
(260.3, -5.2, 589.9)
(260.3, -4.6, 587.5)
(261.4, -4.0, 585.5)
(262.9, -3.5, 583.6)
(264.7, -2.9, 581.5)
(266.7, -2.2, 579.5)
(268.5, -1.5, 577.7)
(270.1, -0.9, 576.1)
(271.8, -0.4, 574.2)
(274.3, -0.4, 571.7)
(278.0, -1.2, 568.0)
(281.9, -2.2, 562.5)
(285.4, -2.1, 556.6)
(288.7, -1.7, 551.2)
(292.7, -1.3, 547.5)
(297.2, -1.0, 544.9)
(301.8, -0.9, 542.4)
(306.7, -0.6, 540.7)
(311.9, -0.7, 539.6)
(317.9, -1.1, 538.2)
(324.5, -1.6, 536.5)
(331.1, -1.8, 534.8)
(337.5, -1.4, 533.5)
(343.2, -0.9, 532.0)
(348.7, -0.6, 530.9)
(354.4, -0.5, 529.6)
(360.1, -0.6, 528.4)
(366.4, -1.0, 526.9)
(373.2, -2.1, 524.9)
(380.9, -3.8, 523.8)
(389.4, -6.9, 522.2)
(398.4, -10.0, 518.7)
(407.4, -10.8, 515.1)
(414.5, -10.7, 510.8)
(420.3, -10.7, 506.1)
(425.6, -10.7, 501.6)
(430.9, -10.7, 497.5)
(435.4, -10.4, 493.2)
(439.0, -10.0, 488.6)
(441.2, -9.6, 483.9)
(442.7, -9.2, 479.1)
(443.7, -8.9, 474.1)
(445.3, -8.7, 469.2)
(447.1, -8.4, 464.3)
(447.2, -7.8, 460.7)
(447.1, -6.5, 457.5)
(446.9, -5.5, 455.4)
(447.6, -5.1, 454.3)
(448.9, -4.9, 453.3)
(452.1, -5.7, 452.6)
(458.1, -8.2, 453.4)
(465.1, -9.0, 453.5)
(471.6, -10.2, 456.2)
(478.3, -10.7, 460.2)
(484.1, -10.7, 464.5)
(486.2, -10.7, 470.4)
(486.9, -10.7, 476.6)
(486.6, -10.7, 482.8)
(487.2, -10.7, 488.9)
(488.7, -10.7, 495.0)
(490.4, -10.7, 501.0)
(492.8, -10.7, 506.8)
(497.2, -10.7, 512.0)
(498.3, -10.7, 517.7)
(500.8, -10.7, 523.0)
(505.4, -10.7, 526.2)
(511.1, -10.7, 527.4)
(517.1, -10.7, 528.8)
(521.9, -10.4, 530.6)
(523.1, -10.7, 534.3)
(520.6, -10.7, 537.9)
(516.6, -10.7, 541.2)
(512.7, -10.7, 545.3)
(509.1, -10.7, 550.0)
(505.6, -10.7, 554.9)
(502.4, -10.7, 560.1)
(499.4, -10.7, 565.5)
(496.9, -10.7, 571.0)
(498.6, -10.6, 574.5)
(502.7, -10.5, 574.9)
(506.8, -10.2, 572.7)
(510.1, -9.7, 570.8)
(513.8, -9.7, 568.5)
(518.0, -9.7, 566.2)
(520.5, -9.6, 565.3)
(521.8, -9.6, 564.7)
(521.7, -9.7, 564.8)
(519.5, -9.7, 566.2)
(518.6, -9.7, 569.9)
(519.8, -9.7, 572.0)
(518.3, -9.7, 570.6)
(514.6, -9.7, 570.3)
(511.0, -9.6, 573.1)
(508.0, -10.3, 577.0)
(507.9, -9.6, 582.0)
(509.6, -8.8, 585.9)
(512.0, -8.2, 589.1)
(514.4, -7.5, 592.2)
(516.6, -7.0, 595.3)
(519.3, -6.7, 598.5)
(522.0, -5.9, 601.7)
(524.3, -4.9, 604.0)
(525.9, -4.1, 605.4)
(527.1, -3.5, 606.3)
(528.0, -3.1, 607.3)
(529.1, -2.6, 607.9)
(530.1, -2.2, 608.8)
(531.5, -1.8, 609.8)
(533.4, -1.4, 611.1)
(535.5, -0.9, 613.0)
(537.8, -0.5, 615.4)
(540.7, -0.2, 618.1)
(543.9, 0.1, 621.2)
(547.3, 0.3, 624.7)
(550.3, 0.8, 628.7)
(553.4, 1.3, 632.4)
(556.4, 1.7, 636.2)
(559.5, 1.9, 640.0)
(563.1, 2.1, 643.9)
(566.0, 2.9, 647.8)
(568.1, 3.8, 651.3)
(570.0, 4.7, 653.4)
(571.7, 5.4, 654.7)
(573.0, 5.9, 656.3)
(574.5, 6.3, 658.3)
(576.6, 6.5, 660.9)
(579.5, 6.3, 664.5)
(582.8, 6.0, 669.0)
(585.8, 5.3, 674.5)
(589.3, 4.9, 680.5)
(592.7, 5.3, 685.9)
(596.7, 4.6, 691.0)
(601.4, 2.8, 696.7)
(607.0, 0.2, 702.9)
(612.6, -1.2, 710.1)
(617.1, -1.6, 717.1)
(621.7, -4.1, 723.7)
(627.0, -11.2, 729.7)
(634.4, -15.2, 737.9)
(640.0, -14.3, 745.3)
(644.8, -17.5, 751.9)
(649.4, -20.4, 760.2)
(654.3, -19.9, 767.8)
(658.7, -19.3, 773.4)
(662.6, -18.7, 778.2)
(666.2, -18.6, 782.7)
(670.7, -18.9, 786.8)
(675.9, -19.1, 790.5)
(680.4, -18.8, 794.8)
(684.0, -18.1, 798.9)
(686.9, -17.2, 802.5)
(689.0, -16.2, 805.5)
(690.8, -15.3, 807.5)
(692.2, -14.6, 808.9)
(693.9, -14.2, 809.5)
(695.9, -13.7, 809.9)
(697.8, -13.2, 810.5)
(698.9, -12.7, 811.4)
(699.8, -12.3, 812.2)
(700.6, -12.0, 813.0)
(701.7, -11.6, 813.8)
(703.2, -11.2, 814.8)
(705.2, -10.8, 816.0)
(707.7, -10.4, 817.3)
(710.2, -9.8, 818.7)
(712.3, -9.2, 820.3)
(714.3, -9.0, 822.8)
(716.6, -8.6, 826.1)
(718.2, -7.8, 829.4)
(719.8, -7.2, 832.7)
(721.2, -6.5, 835.9)
(721.8, -5.5, 838.6)
(722.2, -4.8, 840.0)
(722.4, -4.4, 840.8)
(722.3, -4.0, 841.7)
(722.3, -3.6, 842.7)
(722.9, -3.2, 843.8)
(724.0, -3.0, 845.3)
(726.3, -3.1, 847.8)
(729.6, -2.6, 850.6)
(733.0, -2.0, 852.5)
(737.3, -1.8, 852.4)
(741.5, -1.2, 853.2)
(745.0, -0.5, 855.1)
(748.2, -0.3, 857.7)
(751.0, -0.4, 861.6)
(754.3, -0.7, 866.2)
(755.5, -0.7, 872.2)
(756.1, 0.1, 877.7)
(756.3, 0.8, 882.6)
(755.8, 0.9, 887.4)
(755.4, 1.0, 892.7)
(755.1, 0.9, 898.3)
(754.5, -0.9, 904.7)
(753.1, -1.1, 912.2)
(752.4, -0.4, 916.4)
(752.2, -0.9, 916.9)
(751.8, -0.8, 918.6)
(752.2, -0.3, 921.3)
(754.4, 0.1, 923.4)
(757.9, 0.3, 925.3)
(761.7, 0.8, 927.3)
(765.5, 0.0, 930.7)
(769.9, -0.6, 935.3)
(775.2, -1.9, 939.5)
(781.4, -2.1, 942.8)
(787.8, -2.1, 945.1)
(793.8, -1.5, 945.7)
(798.9, -0.9, 946.3)
(802.1, -0.3, 948.9)
(805.5, 0.4, 951.0)
(808.3, 1.3, 952.5)
(811.3, 1.7, 953.7)
(815.3, 1.6, 954.3)
(819.9, 1.3, 956.6)
(824.4, 1.8, 959.6)
(828.9, 1.9, 962.4)
(833.6, 1.8, 965.6)
(838.0, 2.1, 969.4)
(841.5, 2.5, 972.6)
(842.5, 2.6, 973.2)
(845.3, 2.8, 973.6)
(848.4, 2.8, 971.3)
(848.7, 2.4, 966.6)
(847.0, 1.4, 960.6)
(844.4, 1.2, 954.3)
(842.4, 1.4, 948.5)
(839.0, 0.2, 943.1)
(833.9, -0.6, 938.2)
(828.4, -1.0, 933.8)
(823.0, -1.7, 929.2)
(818.7, -0.5, 925.1)
(814.9, -0.2, 921.6)
(811.0, 0.2, 918.3)
(807.1, 0.4, 915.0)
(802.8, 0.0, 911.3)
(798.2, -0.4, 907.3)
(792.9, -1.0, 903.1)
(788.7, 0.3, 899.4)
(785.2, 0.8, 896.2)
(781.6, 0.6, 892.7)
(777.4, 0.6, 888.8)
(772.7, 0.6, 885.5)
(767.8, 0.8, 882.1)
(764.2, 0.7, 877.7)
(760.0, -0.1, 872.8)
(755.2, -0.8, 867.6)
(750.2, -0.5, 862.9)
(745.4, -0.5, 858.7)
(741.2, -1.1, 853.9)
(736.6, -1.8, 848.5)
(732.2, -1.3, 843.7)
(727.9, -3.0, 838.9)
(722.1, -6.9, 833.1)
(715.8, -8.6, 826.2)
(710.7, -9.6, 819.1)
(706.3, -12.3, 811.8)
(701.4, -15.6, 804.1)
(694.9, -18.1, 797.1)
(688.3, -19.4, 790.2)
(683.0, -19.8, 783.4)
(678.5, -19.8, 777.2)
(674.6, -19.7, 771.6)
(671.5, -19.5, 766.1)
(668.0, -19.3, 761.2)
(664.4, -19.6, 756.5)
(660.2, -20.1, 751.4)
(655.7, -19.9, 746.6)
(651.5, -18.8, 743.2)
(649.0, -17.3, 741.2)
(648.3, -16.6, 740.2)
(648.1, -16.3, 739.3)
(648.2, -16.0, 738.1)
(648.4, -15.9, 736.2)
(649.7, -16.3, 733.2)
(652.2, -16.7, 729.0)
(655.5, -16.9, 724.7)
(658.2, -16.9, 720.2)
(657.9, -15.9, 716.5)
(657.5, -15.1, 714.5)
(657.6, -14.8, 712.8)
(658.9, -14.8, 710.5)
(661.4, -15.2, 707.4)
(666.6, -17.0, 704.7)
(673.6, -18.1, 702.0)
(680.7, -18.6, 699.6)
(687.4, -18.7, 697.3)
(693.7, -18.9, 695.0)
(700.3, -19.2, 693.6)
(706.6, -19.3, 692.4)
(713.3, -20.2, 691.2)
(719.3, -20.5, 688.4)
(723.5, -19.6, 685.0)
(725.0, -18.5, 681.4)
(725.6, -17.8, 678.2)
(726.3, -17.2, 675.2)
(726.8, -16.5, 672.5)
(727.8, -15.7, 670.5)
(728.5, -15.1, 669.2)
(729.1, -14.7, 668.3)
(729.4, -14.3, 667.3)
(729.9, -13.9, 666.4)
(730.6, -13.5, 665.4)
(731.3, -13.2, 664.3)
(732.2, -12.8, 662.9)
(733.3, -12.4, 661.0)
(734.4, -12.1, 658.2)
(735.1, -11.6, 654.9)
(736.2, -10.8, 651.9)
(737.1, -10.0, 649.5)
(737.7, -9.3, 647.6)
(738.2, -8.8, 646.1)
(738.5, -8.3, 644.9)
(738.6, -7.9, 643.8)
(738.7, -7.6, 642.8)
(739.0, -7.2, 641.7)
(739.4, -6.9, 640.5)
(739.8, -6.5, 638.9)
(740.2, -6.0, 636.9)
(740.7, -5.5, 634.4)
(741.0, -4.8, 632.1)
(741.3, -4.1, 630.4)
(741.4, -3.7, 629.4)
(741.4, -3.4, 628.7)
(741.4, -3.0, 628.0)
(741.4, -2.7, 627.3)
(741.5, -2.4, 626.6)
(741.6, -2.1, 625.9)
(741.6, -1.8, 625.1)
(741.7, -1.5, 624.3)
(741.8, -1.1, 623.3)
(741.8, -0.8, 622.0)
(742.0, -0.4, 620.6)
(742.0, 0.1, 618.8)
(742.0, 0.6, 616.9)
(742.0, 1.1, 614.8)
(742.0, 1.6, 612.7)
(742.0, 2.2, 610.4)
(741.8, 2.7, 608.0)
(741.5, 3.2, 605.3)
(741.3, 3.5, 602.3)
(740.6, 3.5, 598.4)
(739.3, 2.1, 593.2)
(737.1, -2.0, 586.3)
(732.1, -6.5, 579.1)
(725.3, -6.7, 579.1)
(719.2, -6.8, 581.8)
(713.3, -6.9, 583.2)
(707.2, -6.8, 582.5)
(702.8, -5.9, 579.8)
(699.1, -5.4, 577.3)
(695.7, -5.0, 574.4)
(691.9, -4.7, 571.3)
(688.0, -4.7, 567.9)
(684.3, -4.8, 563.6)
(679.9, -4.9, 559.4)
(675.1, -5.0, 555.6)
(669.6, -5.6, 552.4)
(663.2, -6.6, 549.3)
(656.6, -7.4, 546.0)
(649.9, -8.1, 543.0)
(642.8, -8.2, 542.4)
(636.2, -8.0, 542.9)
(629.9, -8.1, 544.0)
(623.5, -8.8, 545.5)
(616.5, -10.0, 546.5)
(608.8, -11.5, 547.6)
(598.7, -12.7, 548.5)
(581.0, -12.9, 546.7)
(572.5, -10.9, 540.9)
(573.1, -10.9, 540.8)
(578.0, -12.0, 542.7)
(588.5, -10.2, 540.8)
(609.0, -10.8, 545.2)
(625.8, -6.3, 555.0)
(631.1, -3.9, 556.9)
(631.1, -3.9, 557.2)
(630.7, -3.5, 557.9)
(630.0, -3.2, 558.5)
(628.9, -3.1, 559.1)
(626.6, -3.3, 559.7)
(622.5, -4.1, 560.0)
(616.8, -5.5, 560.3)
(609.9, -7.8, 559.7)
(602.5, -10.9, 555.7)
(594.4, -12.7, 551.5)
(586.6, -13.0, 548.6)
(579.3, -13.3, 547.2)
(572.5, -12.8, 545.8)
(567.7, -11.6, 544.2)
(563.7, -11.0, 543.2)
(559.7, -10.9, 541.8)
(555.7, -10.9, 539.2)
(552.1, -11.2, 535.2)
(548.4, -11.4, 530.6)
(544.8, -11.4, 525.6)
(541.4, -11.2, 520.9)
(537.9, -10.9, 516.5)
(533.8, -10.8, 512.8)
(529.1, -10.7, 509.8)
(523.9, -10.7, 507.6)
(518.7, -10.7, 508.5)
(513.9, -10.7, 511.5)
(508.8, -10.7, 514.5)
(503.8, -10.7, 517.4)
(498.5, -10.7, 520.5)
(493.5, -10.7, 523.8)
(488.7, -10.5, 525.9)
(485.4, -10.7, 524.3)
(484.0, -10.7, 521.1)
